"CD235a-141"	"CD19-142"	"CD117-143"	"CD11b-144"	"CD4-145"	"CD64-146"	"CD7-147"	"CD34-148"	"CD61-150"	"CD123-151"	"CD13-152"	"CD62L-153"	"CD45-154"	"CD183-156"	"CD33-158"	"CD11c-159"	"CD14-160"	"CD15-164"	"CD16-165"	"CD24-166"	"CD38-167"	"CD25-169"	"CD3-170"	"CD185-171"	"HLA-DR-174"	"CD184-175"	"CD56-176"
"105"	0.0836754539776544	0.0884033640749323	0.0977911419959911	2.66917513940239	3.03579376737127	3.9791337180863	0.0341276363386603	0.0648044993480232	0.079929180781051	0.464627388551733	0.0376314124108335	0.0588910014418715	4.46787349480821	0.649165605491151	3.94240166080671	2.04192357851947	0.501304193734857	0.0428221752482632	0.0884704717776659	0.0508915579431481	2.18087692940279	0.103258085655859	0.0769096033710022	0.0382914393516819	3.65757138196015	3.19700170830825	1.43530569756055
"205"	8.30875364210543	2.77657613868004	0.0378197341267497	0.0231627049913309	0.560118266886439	0.160848710163837	0	0.0619239760595236	0.078202423087069	0.060767011906924	0.0935507483492739	0.0914159775194077	0.941126723627568	0.904721550563029	2.72265277619082	0.467923449190232	0.242592721360349	0.0659265525773886	0.119269410734953	0.105221488800681	0.453842400565324	0.0895093476977515	0.0869874393404088	0.056696748557103	1.48827975154951	0.408132516742886	0.374578745778529
"305"	0.0454930487608884	0.07051441299881	0.0725096181677231	4.22337667411178	1.19373246424757	3.20312568664503	7.24153801752668	2.24912526774551	0.0523487800297574	0.0322029090205936	0.694012879229271	0.0136591534259255	7.69891365030333	2.79316836674961	2.14392332023825	1.96377235103678	0.64468075968992	0.0221693593990736	5.46700022029957	0.213124303290655	3.95568837598683	0.105327600973835	0.0193486717022708	0.0286702333593321	1.79829400718335	2.42069717330017	5.46536436746647
"495"	0.165125290440078	0.00400902443054576	0.0571988828963951	0.00820656095583742	3.98541137926824	1.14141906635903	6.03007268036101	1.66000890755805	0.00825637212457414	0.0339284839125827	0.814138349209378	4.42901511301074	8.61746670751587	0.531078385762558	0.0550516047717934	0.0570252748507259	0.0388248562289162	0.0294833063798223	0.0712718491293034	0.0546407315633841	0.0259370587737534	0.0538252439094285	9.74028732927255	0.0205087302504836	0.0170485570095348	5.97417214614448	1.84775815812844
"595"	0.256785836360078	0.895350769092298	0.019250368799103	3.67177915291145	1.99503118889234	1.98180100394716	0.11947369167599	0.273005139717496	0.88568704289887	0.703949974419167	0.652915660781675	1.48742986857914	7.94805925613726	0.422227939878479	2.3254006345779	2.12539312219918	0.810527060120424	0.107357597680907	0.0633796408815673	0.0131679090947021	1.03820724229129	0.0611842052880558	9.67425581893242	0.662762359359584	5.41832116879722	4.71168082356028	1.58200795366188
"605"	0.0135576176819109	0.0542108064982902	0.0677379580710893	1.80051042673348	5.18579864633839	3.98758223867083	5.31318261565667	0.830756339456774	0.476486700717144	0.418355794522339	1.08217919669013	0.394514824559967	8.12885322955864	2.91423972667972	4.74350616968338	1.64457788386394	0.771202812807634	0.404847086589263	0.040731409892708	0.766983312960817	4.06741972873501	0.0227555252024348	7.58505844802088	1.32859597547929	2.46082127236483	5.50337913246392	0.106476418132533
"795"	0.840584949463254	0.999272590611394	0.349439055430508	1.46878025830227	3.99028815151994	8.59543953885636	5.76725721360165	1.19697820050737	0.00405689528807926	0.00754010763950682	0.470140599397859	2.64054477687192	8.11222343940364	0.316991419971836	0.0365741729244578	0.0157995526446873	0.00268428484980914	0.00248293723198015	0.0653417066864131	0.0353426913240397	0.106873443411124	0.053693743776436	9.68806228932758	0.275266821722976	1.21893318539025	5.36131078151291	1.61881763794844
"895"	7.79646296320163	3.2419084271623	0.616067588082318	0.0205113193771197	3.78276331256418	2.95060387820264	6.01531907589771	2.95147128491718	0.745235238187821	0.455731412259769	1.45659379499603	3.87779353275187	8.23626848890239	2.26891609210682	0.349116756094163	0.1653952877269	0.738879713501972	0.839890527091361	0.0059480673779186	0.134251421648447	0.33285014408376	0.116215077307308	9.71185556997259	0.239731166297623	1.22065255639125	6.04758002986506	3.09972937231038
"995"	3.74831706549563	5.56056798945004	3.40454432151752	4.35433293952296	5.09266577647925	6.46181200922193	6.04679680787378	9.2565272975393	0.0581795085709779	0.0713686903851569	0.0922206388659587	1.31338642638661	7.51945839448749	0.0935416924103669	0.0487204759071052	0.0537665884575844	0.0243933710968967	5.5158471220158	0.0625737031603042	0.107318572889963	0.0044690620127969	0.0633661856281691	9.99877868578399	0.0869015334712971	0.0506473975910149	3.85660923190964	0.68039773462493
