"CD235a-141"	"CD19-142"	"CD117-143"	"CD11b-144"	"CD4-145"	"CD64-146"	"CD7-147"	"CD34-148"	"CD61-150"	"CD123-151"	"CD13-152"	"CD62L-153"	"CD45-154"	"CD183-156"	"CD33-158"	"CD11c-159"	"CD14-160"	"CD15-164"	"CD16-165"	"CD24-166"	"CD38-167"	"CD25-169"	"CD3-170"	"CD185-171"	"HLA-DR-174"	"CD184-175"	"CD56-176"
"105"	0.5	0.5	0.5	1.70060201840929	2.23021387214722	2.30128139083871	0.5	0.5	0.5	1.11273024115365	0.5	0.5	3.1195282806646	0.795948767460523	1.75495294811878	1.53474661485443	0.855016652299571	0.5	0.5	0.5	1.85341212069903	0.5	0.5	0.5	2.07197158859104	1.83597691710409	1.4527593771514
"205"	1.41087709560303	0.821009166172264	0.5	0.5	0.723835088720529	0.68668638784834	0.5	0.5	0.5	0.5	0.5	0.5	1.13817747171894	0.856328986092232	1.50882298238965	0.684560294699657	0.542582902074944	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.28519531862797	0.877396178577438	0.63556822834153
"305"	0.5	0.5	0.5	1.12461664401553	1.28914110152831	1.14299228178623	0.671231397338361	0.593449935382989	0.5	0.5	0.736727250381275	0.5	1.00321900207375	0.803086017649104	1.34314426338884	1.08525651156855	0.626278537025286	0.5	1.12472617294449	0.5	1.11480008515028	0.5	0.5	0.5	1.32464090359386	1.32543369776488	1.00942105505903
"495"	0.5	0.5	0.5	0.5	1.99923093363759	0.744164207487508	1.0447603026646	0.747777528871733	0.5	0.5	0.526415848908401	1.25151891345572	0.5	0.504572748340357	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.02813044111482	0.5	0.5	1.36119130688805	0.7591883658175
"595"	0.523888225940191	0.848584384180661	0.5	2.43016347500879	1.22132828816638	1.12454375588402	0.508146488043466	0.5	0.963744147321937	0.871737650469419	0.519311807238054	1.01704035403382	0.745282876467813	0.5	1.89916730996404	1.8338641233984	0.774684694817485	0.5	0.5	0.5	0.80120728969378	0.5	1.13408546841689	0.826854573117582	1.80198676793433	1.29151515499481	0.730794766380471
"605"	0.5	0.5	0.5	0.92376017490035	1.35861692496957	1.03097899516385	1.56383428878771	0.5	0.5	0.724079248511776	0.606813093581655	0.5	0.648683822845524	1.64597124994118	2.1602098402986	0.949825158161905	0.5	0.5	0.5	0.5	1.32620090489154	0.5	0.5	0.862428267696553	1.41450060727632	2.44233372833039	1.1984504349718
"795"	0.848363871552317	0.834336892743205	0.5	1.24543799554022	1.57708158522114	1.68858479316864	1.39068623446208	0.716784488953782	0.5	0.5	0.5	1.44200117106393	0.707601066923925	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.95766388533455	0.5	1.62483707887385	1.56147777306717	0.756773394817157
"895"	1.61361160940219	0.940723290986787	0.5	0.5	1.51952145489832	1.16012355330513	0.912007992494004	0.916214804754207	0.570032109941655	0.56562547926373	0.773152927270076	1.3599916131277	0.672639920606885	1.00672275763476	0.596285116992741	0.5	0.647986020071832	0.601394672172637	0.5	0.5	0.5	0.5	1.0396020951353	0.5	0.848436332847115	0.874799537188687	0.711568551327741
"995"	1.45032861875267	0.58978215817483	0.939066078583641	1.58558107872708	1.78119039686495	0.924684762057323	1.38534688501998	0.793309715913556	0.5	0.5	0.5	0.864304588962905	1.27204119543317	0.5	0.5	0.5	0.5	1.50242192952912	0.5	0.5	0.5	0.5	0.5	0.509922804497876	0.5	2.32272609526326	0.5
